MMSI,name,imo,callsign,vessel_type,length_m,width_m,n_fixes,t_first,t_last,sog_max,sog_mean,type_label
603744,(no name broadcast),,,,,,91,2019-05-09 14:14:04,2019-05-09 19:18:39,35.5,18.14835164835165,unknown
205736000,(no name broadcast),,,,,,382,2019-05-11 14:25:57,2019-05-12 23:17:10,14.5,2.3073298429319373,unknown
209218000,UBC SYDNEY,IMO9236078,P3AF9,70.0,171.0,27.0,1841,2019-05-08 23:20:09,2019-05-12 23:18:01,0.0,0.0,cargo
209294000,TWO MILLION WAYS,IMO9334571,5BHK3,80.0,228.0,32.0,745,2019-05-11 08:16:44,2019-05-12 23:19:13,12.0,1.4540939597315437,tanker
209946000,LOUKAS I,IMO9281578,C4FD2,80.0,182.0,32.0,369,2019-05-10 13:26:54,2019-05-11 02:37:18,15.9,5.405149051490515,tanker
212539000,(no name broadcast),,,,,,718,2019-05-08 23:20:36,2019-05-10 06:39:03,13.7,3.2824512534818946,unknown
212688000,(no name broadcast),,,,,,1689,2019-05-08 23:21:41,2019-05-12 23:18:20,0.0,0.0,unknown
212970000,STH LONDON,IMO9747405,5BJA4,70.0,199.0,,1344,2019-05-09 19:25:35,2019-05-12 23:17:59,11.8,0.30386904761904765,cargo
215077000,(no name broadcast),,,,,,1566,2019-05-08 23:23:11,2019-05-12 23:19:04,8.6,0.16634738186462325,unknown
215189000,(no name broadcast),,,,,,168,2019-05-12 15:32:03,2019-05-12 23:19:36,17.0,1.1922619047619047,unknown
215810000,SEAOATH,IMO9290361,9HBO8,80.0,243.0,42.0,1537,2019-05-08 23:20:28,2019-05-12 23:17:51,0.9,0.21113281250000002,tanker
215929000,CATALONIA,IMO9309526,9HWS7,70.0,188.0,27.0,233,2019-05-12 12:39:45,2019-05-12 23:19:28,12.0,3.2334763948497853,cargo
218433000,BBC EVEREST,IMO9508407,DGNF2,70.0,125.0,22.0,237,2019-05-12 10:32:04,2019-05-12 23:18:40,11.1,0.9818565400843883,cargo
218705000,(no name broadcast),,,,,,1861,2019-05-08 23:20:05,2019-05-12 23:18:26,16.3,1.1150994089199355,unknown
219005000,NAVIGARE PACTOR,IMO9583653,OXVG2,80.0,183.0,32.0,949,2019-05-08 23:21:15,2019-05-11 03:15:34,15.2,1.2986301369863014,tanker
219028000,HAPPY CONDOR,IMO9368780,OXJN2,83.0,120.0,19.0,188,2019-05-08 23:22:46,2019-05-09 23:15:40,15.6,8.260106382978725,tanker
219151000,NORDIC ANN,IMO9422665,OYCZ2,82.0,134.0,22.0,1911,2019-05-08 23:22:23,2019-05-12 23:17:56,14.0,1.8122448979591836,tanker
219152000,NORDIC AKI,IMO9505974,OYCP2,80.0,134.0,22.0,1969,2019-05-08 23:21:53,2019-05-12 23:18:24,15.7,1.88933468765871,tanker
219153000,NORDIC MARI,IMO9422677,OYDF2,89.0,146.0,24.0,1674,2019-05-08 23:21:41,2019-05-12 23:18:39,0.7,0.05555555555555555,tanker
219602000,NORD SUPREME,IMO9692131,OWPB2,80.0,183.0,32.0,920,2019-05-10 21:49:07,2019-05-12 23:18:06,8.9,0.5541304347826087,tanker
220555000,TORM THAMES,IMO9318333,OYNK2,80.0,183.0,32.0,1699,2019-05-08 23:22:44,2019-05-12 23:19:22,0.4,0.042613301942319014,tanker
228353600,CMA CGM OTELLO,IMO9299628,FMEJ,70.0,334.0,42.0,875,2019-05-08 23:20:29,2019-05-10 16:48:24,16.3,1.9185142857142858,cargo
229315000,SEA HELIOS,IMO9279719,9HA3224,80.0,179.0,32.0,1017,2019-05-10 16:30:27,2019-05-12 13:47:12,12.6,1.4771878072763027,tanker
229577000,SEALAND WASHINGTON,IMO9196852,9HA3421,70.0,304.0,40.0,394,2019-05-12 02:58:37,2019-05-12 23:17:13,14.3,1.499746192893401,cargo
229641000,HIGH DISCOVERY,IMO9674725,9HA3476,80.0,183.0,32.0,1768,2019-05-08 23:21:50,2019-05-12 23:19:13,0.0,0.0,tanker
229710000,THALATTA,IMO9702455,9HA3538,70.0,199.0,36.0,416,2019-05-10 09:57:02,2019-05-11 02:32:40,18.7,4.680769230769231,cargo
229843000,PETRA,IMO9597630,9HA3655,70.0,179.0,28.0,1815,2019-05-08 23:22:46,2019-05-12 23:18:25,9.9,0.4112396694214876,cargo
232018713,BEAR OF BERMONDSEY,IMO0000000,MECB3,37.0,12.0,4.0,107,2019-05-09 12:23:11,2019-05-09 20:20:11,10.1,5.450467289719627,sailing/pleasure
232020054,CARIBE LIZA,IMO9352133,MEOE9,82.0,129.0,20.0,1824,2019-05-08 23:20:52,2019-05-12 23:17:44,13.1,0.7365679824561403,tanker
235076272,PARAMOUNT HANOVER,IMO9398723,2CWA7,80.0,249.0,44.0,875,2019-05-08 23:22:02,2019-05-10 19:27:19,11.6,2.259542857142857,tanker
235076276,PARAMOUNT HATTERAS,IMO9453975,2CWB5,80.0,249.0,44.0,1720,2019-05-08 23:22:01,2019-05-12 23:19:12,3.2,0.08686046511627907,tanker
235093299,DOROTHEA SCHULTE,IMO9618862,2FQB7,80.0,113.0,19.0,1285,2019-05-10 06:05:08,2019-05-12 23:19:29,14.6,1.2525291828793774,tanker
235093505,LINCOLN PARK,IMO9640097,2FQX9,80.0,140.0,24.0,1685,2019-05-08 23:21:39,2019-05-12 23:18:38,0.9,0.13329376854599406,tanker
235095943,MOONBEAM,IMO9493987,2GBD7,70.0,189.0,32.0,1323,2019-05-10 11:38:32,2019-05-12 23:17:26,14.9,1.6486016628873772,cargo
235101304,BW OAK,IMO9320764,2GXK9,80.0,225.0,36.0,1966,2019-05-08 23:21:49,2019-05-12 23:18:20,16.5,1.3468463886063073,tanker
235108697,ZOE SCHULTE,IMO9675078,2IDB5,80.0,146.0,22.0,1844,2019-05-08 23:20:51,2019-05-12 23:19:16,15.8,1.1257592190889372,tanker
236352000,BBC ROMANIA,IMO9195420,ZDHR8,70.0,98.0,14.0,778,2019-05-11 04:08:09,2019-05-12 23:17:04,10.1,0.5506426735218509,cargo
240480000,MINERVA CLARA,IMO9297333,SXGT,80.0,243.0,42.0,1686,2019-05-08 23:21:32,2019-05-12 23:17:11,3.9,0.061862396204033214,tanker
240904000,KINAROS,IMO9405538,SVAO9,80.0,183.0,32.0,1790,2019-05-08 23:20:46,2019-05-12 23:14:49,1.0,0.018603351955307264,tanker
240991000,FOURNI,IMO9405564,SVAX9,80.0,183.0,32.0,1968,2019-05-08 23:21:24,2019-05-12 23:19:11,15.4,1.4680894308943089,tanker
241029000,URAGA PRINCESS,IMO9439204,SVBB3,80.0,228.0,42.0,1467,2019-05-09 11:59:37,2019-05-12 23:18:40,4.2,0.12004089979550102,tanker
241409000,DILOS,IMO9711535,SVCH4,80.0,147.0,,203,2019-05-12 11:54:12,2019-05-12 23:17:03,9.4,1.0083743842364532,tanker
241618000,(no name broadcast),,,,,,1140,2019-05-08 23:20:52,2019-05-11 03:16:02,13.6,2.1971052631578947,unknown
244030000,HUDSONGRACHT,IMO9433262,PBTP,70.0,138.0,21.0,166,2019-05-08 23:22:59,2019-05-09 23:52:10,16.3,7.920481927710843,cargo
244150212,(no name broadcast),,,,,,774,2019-05-08 23:21:16,2019-05-10 15:24:54,11.0,1.0222222222222224,unknown
245118000,PACIFIC DAWN,IMO9558464,PBTM,70.0,105.0,15.0,579,2019-05-08 23:20:08,2019-05-09 23:36:00,14.5,4.280829015544041,cargo
245394000,HAPPY ROVER,IMO9139309,PCBZ,70.0,138.0,22.0,1785,2019-05-08 23:22:18,2019-05-12 17:33:49,15.9,1.372436974789916,cargo
245980000,MOMENTUM SCAN,IMO9534432,PCGO,70.0,116.0,18.0,1769,2019-05-08 23:22:37,2019-05-12 23:16:56,0.1,5.6529112492933866e-05,cargo
246100000,SUOMIGRACHT,IMO9288057,PHBT,70.0,185.0,25.0,1746,2019-05-09 13:14:29,2019-05-12 20:04:56,17.7,2.3556701030927836,cargo
247224200,BARBARICA,IMO9383443,ICCG,80.0,143.0,23.0,466,2019-05-10 22:22:46,2019-05-11 10:47:07,9.2,2.1974248927038627,tanker
247275300,FOUR WIND,IMO9419553,IBUN,80.0,249.0,43.0,1040,2019-05-08 23:21:52,2019-05-10 22:12:51,10.9,2.201923076923077,tanker
247310400,GRANDE SIERRA LEONE,IMO9437945,IBOM,70.0,211.0,32.0,1745,2019-05-09 12:01:10,2019-05-12 05:05:29,17.8,2.4201719197707736,cargo
247379500,(no name broadcast),,,,,,798,2019-05-11 06:38:49,2019-05-12 23:18:45,16.6,1.1339598997493734,unknown
248160000,WLADYSLAW ORKAN,IMO9271925,9HA4539,79.0,200.0,28.0,1247,2019-05-10 06:22:12,2019-05-12 23:18:19,13.2,1.336888532477947,cargo
248531000,(no name broadcast),,,,,,1378,2019-05-09 18:42:00,2019-05-12 23:19:08,11.5,0.277866473149492,unknown
248571000,STEALTH BERANA,IMO9437672,9HA2419,80.0,249.0,43.0,241,2019-05-12 10:37:12,2019-05-12 23:19:39,10.5,1.574273858921162,tanker
249340000,HAFNIA KIRSTEN,IMO9732682,9HA4203,80.0,,,506,2019-05-08 23:21:47,2019-05-10 05:10:30,0.9,0.20098814229249012,tanker
249345000,HAFNIA HENRIETTE,IMO9726607,9HA4204,80.0,183.0,,206,2019-05-12 14:23:48,2019-05-12 23:17:11,10.6,2.712621359223301,tanker
249737000,HELLAS SERENITY,IMO9354624,9HZF9,80.0,225.0,36.0,189,2019-05-12 14:01:15,2019-05-12 23:18:39,14.7,2.494179894179894,tanker
255805614,HAYDN,IMO9308429,CQFM,70.0,221.0,29.0,145,2019-05-12 16:29:51,2019-05-12 23:18:18,11.1,2.2013793103448274,cargo
255805816,NADJA,IMO9362815,CQAN,70.0,118.0,15.0,842,2019-05-11 00:06:51,2019-05-12 23:16:09,11.8,1.1148456057007126,cargo
255806095,AS PATRIA,IMO9294525,CQIX5,70.0,210.0,30.0,1933,2019-05-08 23:22:07,2019-05-12 20:46:33,19.5,1.1860838075530262,cargo
255806166,(no name broadcast),,,,,,1794,2019-05-08 23:20:27,2019-05-12 23:17:30,13.8,1.1672240802675586,unknown
255806183,(no name broadcast),,,,,,432,2019-05-11 18:20:12,2019-05-12 23:18:16,13.3,0.699537037037037,unknown
256396000,ARCTIC BAY,IMO9318034,9HTD8,80.0,183.0,32.0,1613,2019-05-08 23:20:42,2019-05-12 23:17:43,0.7,0.07743335399876007,tanker
256691000,BOW GALLANT,IMO9403786,9HA3984,80.0,120.0,19.0,653,2019-05-11 09:59:45,2019-05-12 23:11:35,14.3,1.0310872894333842,tanker
256734000,HELLAS HERCULES,IMO9721138,9HA3993,80.0,225.0,,1091,2019-05-10 17:38:55,2019-05-12 23:17:41,13.6,1.1351054078826766,tanker
256785000,ASTAKOS,IMO9552343,9HA4009,70.0,197.0,32.0,588,2019-05-11 15:29:09,2019-05-12 23:17:31,8.7,0.44489795918367353,cargo
257375000,FALKANGER,IMO9387695,LAFK7,80.0,183.0,32.0,2932,2019-05-08 23:20:35,2019-05-12 23:18:50,13.0,1.2491473396998636,tanker
257384000,(no name broadcast),,,,,,1480,2019-05-08 23:20:27,2019-05-12 23:17:59,12.9,2.4061486486486485,unknown
258804000,BOW TRIUMPH,IMO9669902,LARW7,80.0,182.0,32.0,493,2019-05-11 00:34:37,2019-05-12 01:44:24,13.6,2.6878296146044622,tanker
258929000,CLIPPER MOON,IMO9253820,LAYU5,80.0,204.0,32.0,19,2019-05-08 23:20:26,2019-05-08 23:57:36,13.8,13.4,tanker
259138000,CLIPPER VANGUARD,IMO9789166,LAZK7,80.0,,,927,2019-05-08 23:20:25,2019-05-10 22:21:02,10.5,0.25145631067961166,tanker
259701000,SPAR HYDRA,IMO9490806,LAKL7,70.0,189.0,32.0,1872,2019-05-08 23:21:23,2019-05-12 23:17:08,11.4,1.0612713675213676,cargo
259830000,BOW CARDINAL,IMO9114244,LADQ5,80.0,183.0,32.0,1408,2019-05-08 23:20:12,2019-05-12 23:17:59,8.0,0.4478693181818182,tanker
259928000,BOW CECIL,IMO9143219,LAGU5,80.0,183.0,32.0,1694,2019-05-08 23:22:13,2019-05-12 23:17:25,11.6,0.39120425029515943,tanker
271045641,JUPI,IMO0000000,YMA8888,36.0,10.0,3.0,49,2019-05-09 04:26:39,2019-05-12 12:41:40,0.1,0.0020408163265306124,sailing/pleasure
271045704,(no name broadcast),,,,,,530,2019-05-08 23:20:22,2019-05-10 01:18:36,13.5,4.826037735849057,unknown
303198000,NRC ADMIRAL,IMO8978461,WCC8506,90.0,33.0,7.0,1746,2019-05-08 23:22:59,2019-05-12 23:19:58,0.1,0.0032646048109965637,other
303270000,OVERSEAS SANTORINI,IMO9435909,WOSI,80.0,183.0,32.0,1691,2019-05-09 10:05:58,2019-05-12 23:19:07,13.1,0.5386753400354819,tanker
303520000,SULPHUR ENTERPRISE,IMO9077044,KAKB,80.0,159.0,27.0,530,2019-05-11 15:16:59,2019-05-12 15:02:23,15.4,3.047169811320755,tanker
305514000,ASCL EMMA,IMO9474371,V2EQ3,70.0,122.0,18.0,605,2019-05-08 23:21:07,2019-05-10 00:27:06,12.8,4.094380165289256,cargo
305851000,SLOMAN HERAKLES,IMO9466726,V2FY4,80.0,145.0,23.0,1740,2019-05-08 23:22:02,2019-05-12 23:16:26,0.6,0.28155172413793106,tanker
305908000,BBC RUBY,IMO9563744,V2GD8,70.0,153.0,,1418,2019-05-10 01:53:18,2019-05-12 23:19:26,15.0,1.7905500705218618,cargo
309198000,NAVIGATOR SPIRIT,IMO9313498,C6WL4,80.0,240.0,42.0,577,2019-05-11 16:56:32,2019-05-12 23:18:18,12.0,0.931889081455806,tanker
309436000,LIBERTY OF THE SEAS,IMO9330032,C6VQ8,60.0,339.0,38.0,418,2019-05-12 03:15:58,2019-05-12 23:19:52,16.5,2.235645933014354,passenger
309518000,GRIMSTAD,IMO9336402,C6WG9,80.0,240.0,42.0,908,2019-05-10 22:51:24,2019-05-12 23:19:53,11.7,0.8997797356828194,tanker
311000346,CONTINENTAL,IMO9714381,C6BR8,80.0,225.0,,302,2019-05-12 07:24:50,2019-05-12 23:18:48,12.5,1.2135761589403973,tanker
311000375,COPERNICUS,IMO9706516,C6BV4,80.0,226.0,,501,2019-05-11 21:06:32,2019-05-12 23:18:43,10.5,0.8580838323353294,tanker
311056700,TELLEVIKEN,IMO9285835,C6ZI7,80.0,249.0,43.0,1748,2019-05-08 23:20:54,2019-05-12 23:17:12,1.8,0.08037757437070939,tanker
312407000,(no name broadcast),,,,,,626,2019-05-08 23:21:12,2019-05-10 09:31:15,7.4,0.33178913738019167,unknown
314449000,NORDIKA DESGAGNES,IMO9508316,8PAO2,79.0,143.0,23.0,1744,2019-05-08 23:21:39,2019-05-12 23:18:38,0.6,0.060607798165137616,cargo
316039105,FISH EAGLE II,IMO0000000,CHA2032,36.0,15.0,4.0,1319,2019-05-08 23:22:02,2019-05-12 23:17:30,0.3,0.013646702047005308,sailing/pleasure
319014200,STOLT AGUILA,IMO9391983,ZCYX9,80.0,123.0,20.0,2000,2019-05-08 23:22:32,2019-05-12 23:18:33,11.3,1.8879000000000001,tanker
319017600,STOLT FLAMENCO,IMO9391995,ZGAH7,80.0,123.0,20.0,636,2019-05-08 23:20:42,2019-05-10 04:52:35,12.8,4.932389937106918,tanker
319025300,STOLT COMMITMENT,IMO9168647,ZGBH8,80.0,183.0,32.0,1059,2019-05-10 11:51:50,2019-05-12 23:17:13,13.7,0.42360717658168084,tanker
319112500,STOLT TENACITY,IMO9680102,ZGEY3,80.0,,,1456,2019-05-10 01:08:29,2019-05-12 23:18:35,12.1,1.5337225274725275,tanker
319120200,(no name broadcast),,,,,,1755,2019-05-08 23:23:47,2019-05-12 23:18:14,0.0,0.0,unknown
319121000,STOLT SKUA,IMO9199311,ZCPQ2,80.0,112.0,19.0,1895,2019-05-08 23:20:21,2019-05-12 23:18:35,12.2,0.7868073878627968,tanker
319130800,(no name broadcast),,,,,,1793,2019-05-08 23:21:55,2019-05-12 17:26:31,13.4,1.3376464026770776,unknown
319194000,STOLT TEAL,IMO9199323,ZCPT8,80.0,112.0,19.0,1087,2019-05-09 04:22:57,2019-05-11 12:18:29,13.8,1.9337626494940203,tanker
319280000,STOLT FACTO,IMO9359363,ZCXZ4,80.0,182.0,32.0,1824,2019-05-08 23:21:48,2019-05-12 23:19:44,14.5,1.0649122807017544,tanker
319499000,STOLT INSPIRATION,IMO9102083,ZCSP8,80.0,176.0,31.0,1926,2019-05-08 23:20:05,2019-05-12 23:17:35,14.4,1.3144340602284528,tanker
319591000,STOLT SPRAY,IMO9168611,ZCSQ9,80.0,162.0,23.0,1621,2019-05-08 23:21:26,2019-05-12 23:18:26,0.6,0.1701418877236274,tanker
338031555,OLDMAN & THE C,,,37.0,11.0,4.0,55,2019-05-11 14:29:39,2019-05-12 22:36:19,22.6,2.1685185185185185,sailing/pleasure
338032253,CHINOOK,,,37.0,15.0,4.0,1166,2019-05-08 23:21:29,2019-05-12 23:18:31,0.1,0.005060034305317324,sailing/pleasure
338038104,TEXAS-P-REAUX,,,37.0,10.0,,883,2019-05-08 23:24:47,2019-05-12 23:13:08,0.4,0.021517553793884484,sailing/pleasure
338046245,KNOTCHO GRANDE,IMO0000000,,37.0,16.0,5.0,1112,2019-05-08 23:20:48,2019-05-12 23:19:30,1.3,0.14622302158273381,sailing/pleasure
338050097,FELICITY,IMO0000000,,36.0,14.0,4.0,4,2019-05-11 17:49:55,2019-05-11 18:01:57,0.0,0.0,sailing/pleasure
338052928,TURANGALILA,,,37.0,21.0,5.0,13,2019-05-12 19:43:41,2019-05-12 20:59:12,5.3,0.9769230769230769,sailing/pleasure
338054682,WHICHAWAY,,,37.0,14.0,,304,2019-05-08 23:20:57,2019-05-10 15:35:10,0.7,0.02993421052631579,sailing/pleasure
338066377,AGAPE,,,37.0,10.0,,194,2019-05-09 01:45:18,2019-05-12 22:29:20,0.1,0.0005154639175257732,sailing/pleasure
338071388,BRIGHT SPOT,,,37.0,10.0,,140,2019-05-09 16:44:33,2019-05-09 21:29:59,7.3,3.7635714285714283,sailing/pleasure
338073615,LADY PARAGON,,,37.0,20.0,,1183,2019-05-08 23:22:54,2019-05-12 23:11:22,0.2,0.012848689771766696,sailing/pleasure
338085778,PURE PLEASURE,,,37.0,14.0,,349,2019-05-10 21:55:01,2019-05-12 23:17:33,0.8,0.0169054441260745,sailing/pleasure
338087003,BRIDIE,,,37.0,12.0,,1821,2019-05-08 23:20:24,2019-05-12 23:17:09,0.2,0.019330038440417356,sailing/pleasure
338094352,GOLD RUSH,,,37.0,11.0,3.0,389,2019-05-08 23:32:29,2019-05-12 23:01:38,0.1,0.0007712082262210799,sailing/pleasure
338095229,WHAT'S NEXT?,,,37.0,13.0,4.0,919,2019-05-08 23:22:36,2019-05-12 23:18:46,0.2,0.0008705114254624592,sailing/pleasure
338095472,SEASCAPE,,,37.0,11.0,,16,2019-05-09 15:51:42,2019-05-09 16:40:10,4.1,0.8,sailing/pleasure
338102612,SLOW M'OCEAN,,,37.0,13.0,4.0,751,2019-05-08 23:28:26,2019-05-12 23:18:37,0.1,0.00013315579227696407,sailing/pleasure
338106744,CHEKARA 2,,,37.0,,,6,2019-05-10 19:38:14,2019-05-11 17:47:05,1.1,0.26666666666666666,sailing/pleasure
338117929,STARDUST,,,37.0,21.0,5.0,1109,2019-05-08 23:21:11,2019-05-12 23:18:27,0.2,0.014788097385031562,sailing/pleasure
338125636,FRESH AIRE,,,37.0,13.0,,77,2019-05-12 18:05:53,2019-05-12 23:02:48,0.4,0.007792207792207793,sailing/pleasure
338129197,AUGUST MOON,IMO0000000,,37.0,12.0,3.0,1432,2019-05-08 23:20:55,2019-05-12 23:17:55,0.1,0.001047486033519553,sailing/pleasure
338134237,WE'LL SEA,,,37.0,13.0,,1229,2019-05-08 23:28:20,2019-05-12 23:18:40,1.1,0.09601301871440195,sailing/pleasure
338137726,ISLAND GYPSY,,,37.0,13.0,,130,2019-05-12 16:36:35,2019-05-12 23:17:22,8.1,5.163846153846153,sailing/pleasure
338141846,RAGGED EDGE,IMO0000000,,37.0,19.0,4.0,1016,2019-05-08 23:20:43,2019-05-12 23:19:39,0.2,0.007972440944881889,sailing/pleasure
338142336,ONDINE,,,37.0,12.0,,1507,2019-05-08 23:22:19,2019-05-12 17:29:20,17.5,0.8016589250165892,sailing/pleasure
338143198,OUR TIME,,,37.0,12.0,,1234,2019-05-08 23:22:12,2019-05-12 23:16:45,0.2,0.01061588330632091,sailing/pleasure
338147366,MOON PALACE,,,37.0,19.0,5.0,2182,2019-05-08 23:22:41,2019-05-12 23:19:10,8.9,0.12676443629697526,sailing/pleasure
338148356,SERENITY,,,37.0,12.0,,578,2019-05-08 23:23:47,2019-05-12 23:11:50,0.1,0.0017301038062283738,sailing/pleasure
338151715,ECHO TANGO,,,37.0,15.0,4.0,766,2019-05-08 23:21:06,2019-05-12 23:14:05,0.9,0.045430809399477814,sailing/pleasure
338152638,BLESSINGS,,,37.0,,,899,2019-05-08 23:25:18,2019-05-12 23:11:16,0.1,0.009232480533926586,sailing/pleasure
338154595,HENRY Z,IMO0000000,,37.0,13.0,4.0,1410,2019-05-08 23:22:27,2019-05-12 23:19:41,0.1,0.007375886524822696,sailing/pleasure
338155514,AEOLUS,,,37.0,12.0,,772,2019-05-08 23:21:16,2019-05-10 19:38:28,0.3,0.033031088082901554,sailing/pleasure
338156221,PRO RE NATA,,,37.0,10.0,,969,2019-05-08 23:20:08,2019-05-12 23:08:39,0.1,0.008875128998968008,sailing/pleasure
338156864,MORE HOURS ALONE,IMO0000000,WCO5223,37.0,15.0,5.0,5,2019-05-10 08:46:40,2019-05-10 13:32:41,1.2,0.5,sailing/pleasure
338159835,FIFTY/FIFTY II,IMO0000000,,37.0,18.0,6.0,1076,2019-05-08 23:21:17,2019-05-12 23:15:37,0.2,0.01784386617100372,sailing/pleasure
338161334,BLACKJACK IV,IMO0000000,,37.0,19.0,6.0,309,2019-05-10 14:42:52,2019-05-12 23:15:03,9.9,5.1087378640776695,sailing/pleasure
338162888,RUMLINE,,,37.0,16.0,,1611,2019-05-08 23:22:46,2019-05-12 23:18:03,0.5,0.06517690875232775,sailing/pleasure
338163793,BEACHCOMBER,,,37.0,14.0,,1094,2019-05-08 23:33:41,2019-05-12 23:18:04,7.3,0.010786106032906764,sailing/pleasure
338164291,LADYHAWK,,,37.0,11.0,,122,2019-05-09 12:37:01,2019-05-09 19:32:10,10.3,8.891803278688524,sailing/pleasure
338164409,MAREN,,,37.0,13.0,,584,2019-05-08 23:24:47,2019-05-12 22:53:27,8.6,0.2446460980036298,sailing/pleasure
338165609,SPIRIT,,,37.0,9.0,,1062,2019-05-08 23:21:05,2019-05-12 23:18:09,0.1,0.00028248587570621475,sailing/pleasure
338165811,FAMILY TRADITION FIS,,,37.0,11.0,4.0,253,2019-05-09 15:06:11,2019-05-10 15:02:41,42.4,2.809486166007905,sailing/pleasure
338166723,VIGILANT,,,37.0,12.0,,4,2019-05-11 18:46:36,2019-05-11 19:03:07,0.2,0.07500000000000001,sailing/pleasure
338168501,HPA FIREBOAT 3,,,90.0,,,2476,2019-05-08 23:22:18,2019-05-12 23:18:58,42.8,2.653957996768982,other
338170505,WHITECAP,,,37.0,10.0,,3,2019-05-12 19:09:57,2019-05-12 20:01:57,0.3,0.13333333333333333,sailing/pleasure
338170774,GRACE,,,37.0,15.0,,121,2019-05-09 01:17:06,2019-05-12 20:18:52,0.2,0.012396694214876033,sailing/pleasure
338173166,AMANHECER,,,37.0,11.0,,11,2019-05-09 19:58:59,2019-05-09 21:17:00,0.1,0.009090909090909092,sailing/pleasure
338182138,CENTENNIAL 76,,,30.0,11.0,,325,2019-05-08 23:22:36,2019-05-10 16:01:53,0.2,0.03292307692307692,fishing
338183098,CLANDESTINE,,,37.0,13.0,,136,2019-05-09 01:29:53,2019-05-12 21:19:21,0.1,0.0007352941176470588,sailing/pleasure
338184269,A FRAYED KNOT,,,37.0,14.0,,1385,2019-05-08 23:22:03,2019-05-12 23:15:17,0.2,0.0067148014440433215,sailing/pleasure
338188000,INDEPENDENCE,IMO9710191,WSID,80.0,186.0,,730,2019-05-11 10:43:41,2019-05-12 23:18:39,8.5,0.6382191780821918,tanker
338193179,NIPPLE UP,,,37.0,14.0,,838,2019-05-08 23:21:36,2019-05-12 23:17:33,0.2,0.011336515513126491,sailing/pleasure
338193488,WANDERER,,,37.0,14.0,,1089,2019-05-08 23:32:58,2019-05-12 23:12:30,0.1,0.003856749311294766,sailing/pleasure
338198401,Y KNOT ANOTHER,IMO0000000,,37.0,13.0,4.0,1089,2019-05-08 23:24:59,2019-05-12 23:15:19,0.2,0.0029384756657483933,sailing/pleasure
338198985,MYSTIC WINDS,,,37.0,,,128,2019-05-09 17:26:26,2019-05-09 21:21:24,7.2,4.01640625,sailing/pleasure
338200158,SPARTACUS,,,36.0,,,1383,2019-05-08 23:22:36,2019-05-12 23:17:23,0.2,0.01728127259580622,sailing/pleasure
338202326,AN ANGEL,,,37.0,11.0,,890,2019-05-08 23:24:42,2019-05-12 23:18:28,3.9,0.026404494382022473,sailing/pleasure
338203000,LEIGH ANN MORAN,IMO9778325,WDI3096,31.0,35.0,,990,2019-05-10 22:14:05,2019-05-12 23:18:24,11.5,0.8866666666666666,tug/towing
338203917,BLUEWATER MAFIA,,,30.0,13.0,,713,2019-05-08 23:20:24,2019-05-12 23:01:15,1.9,0.011220196353436185,fishing
338204456,GAYLE WINS,IMO0000000,,36.0,15.0,3.0,1373,2019-05-08 23:24:57,2019-05-12 23:16:38,0.3,0.016096139839766935,sailing/pleasure
338215000,HARVEY GLADIATOR,IMO9752515,WDH6366,90.0,61.0,14.0,545,2019-05-09 07:28:27,2019-05-12 23:17:22,11.7,5.022385321100917,other
338216139,THE GOOD WITCH,,,37.0,,,67,2019-05-09 01:08:28,2019-05-12 09:39:59,29.1,2.3686567164179104,sailing/pleasure
338217000,LIBERTY GLORY,IMO9228136,WADP,70.0,190.0,32.0,344,2019-05-08 23:21:06,2019-05-09 23:33:26,13.1,6.7354651162790695,cargo
338219658,DONEFLYN,,,37.0,,,1158,2019-05-08 23:22:15,2019-05-12 23:18:04,0.1,0.007858376511226253,sailing/pleasure
338226033,SOLSTICE,,,36.0,,,957,2019-05-08 23:20:21,2019-05-12 23:14:24,0.1,0.001149425287356322,sailing/pleasure
338228091,PELAGO,,,37.0,,,1185,2019-05-08 23:21:32,2019-05-12 23:18:17,0.3,0.021518987341772152,sailing/pleasure
338228267,FRIEND SHIP,,,37.0,,,1144,2019-05-08 23:21:14,2019-05-12 23:18:15,0.2,0.011451048951048952,sailing/pleasure
338229042,BONNIE LASS,,,37.0,,,1094,2019-05-08 23:22:10,2019-05-12 23:16:10,0.2,0.008043875685557587,sailing/pleasure
338236078,HEY JUDE,IMO0000000,,37.0,12.0,4.0,1113,2019-05-08 23:22:43,2019-05-12 23:18:22,0.9,0.0747529200359389,sailing/pleasure
338237288,AMAZING GRACE,,,37.0,,,1124,2019-05-08 23:22:56,2019-05-12 23:16:42,0.2,0.013967971530249111,sailing/pleasure
338238185,HOT TEMPER II,IMO0000000,,36.0,17.0,4.0,1046,2019-05-08 23:20:28,2019-05-12 23:14:57,0.2,0.0022944550669216066,sailing/pleasure
338240421,NIKKI ANN,,,37.0,,,43,2019-05-09 18:53:15,2019-05-09 21:48:41,8.2,1.9000000000000001,sailing/pleasure
338245332,RUBAIYAT,IMO0000000,,37.0,12.0,4.0,1185,2019-05-08 23:23:29,2019-05-12 23:14:01,4.6,0.019409282700421943,sailing/pleasure
338245604,MORNING STAR,IMO0000000,,37.0,16.0,8.0,1294,2019-05-08 23:20:32,2019-05-12 23:14:33,0.3,0.0061823802163833074,sailing/pleasure
