Date Time, Speed, Direction, Direction, Gust, X, R 
2019-05-13 20:36,4.6,139.0,SE,5.8,0,0
2019-05-13 20:42,4.3,141.0,SE,4.9,0,0
2019-05-13 20:48,4.5,143.0,SE,5.3,0,0
2019-05-13 20:54,4.6,146.0,SE,5.2,0,0
2019-05-13 21:00,4.3,148.0,SSE,5.1,0,0
2019-05-13 21:06,4.5,148.0,SSE,5.1,0,0
2019-05-13 21:12,4.3,148.0,SSE,5.2,0,0
2019-05-13 21:18,4.6,152.0,SSE,5.5,0,0
2019-05-13 21:24,5.0,165.0,SSE,5.7,0,0
2019-05-13 21:30,4.7,158.0,SSE,5.8,0,0
2019-05-13 21:36,4.6,164.0,SSE,6.3,0,0
2019-05-13 21:42,4.2,149.0,SSE,5.4,0,0
2019-05-13 21:48,4.5,151.0,SSE,5.8,0,0
2019-05-13 21:54,4.5,158.0,SSE,5.6,0,0
2019-05-13 22:00,4.7,160.0,SSE,5.5,0,0
2019-05-13 22:06,4.4,166.0,SSE,5.5,0,0
2019-05-13 22:12,4.1,159.0,SSE,5.3,0,0
2019-05-13 22:18,4.2,151.0,SSE,5.3,0,0
2019-05-13 22:24,4.5,158.0,SSE,5.5,0,0
2019-05-13 22:30,3.7,165.0,SSE,5.1,0,0
2019-05-13 22:36,4.0,156.0,SSE,4.8,0,0
2019-05-13 22:42,4.3,161.0,SSE,5.2,0,0
2019-05-13 22:48,4.6,159.0,SSE,5.4,0,0
2019-05-13 22:54,4.6,165.0,SSE,5.3,0,0
2019-05-13 23:00,4.2,171.0,S,5.2,0,0
2019-05-13 23:06,4.1,160.0,SSE,5.0,0,0
2019-05-13 23:12,4.1,154.0,SSE,4.8,0,0
2019-05-13 23:18,4.5,157.0,SSE,5.3,0,0
